id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
19,.0093953617950037,.0763424586358676,.0150766313290933,.0145707567361728,.0266604689812867,.0227137578342397,.0148716976055246,.0132247330934472,.0095054911034011,.0291198695790531,.0525389245451011,.0153472979955337,.4148304421163486,.0142919765560514,.0334693549411738,.0153325610793231,.024117159508557,.0163910472318996,0,.0122712219388015,.0161935803979988,.0253867457567888,.01467532157259,.0112849425854352,.012416692794896,.0125089957808073,.0203560790477523,.0109572332916968,.0135561676247534,.0162137190196221,.0163793095217794
20,.0016915857299175,.003360750802201,.0209642346795761,.0247179850712178,.0072277090168995,.0084850412561171,.0223089276830409,.0541043372593886,.0017027589640336,.0027444384181294,.0031623440639285,.0194628215363695,.0040198679324214,.0275898703237503,.0061591484740636,.0195377344787933,.0079419593560162,.0155202547705277,.0039009550307748,0,.016105215669849,.007550789045812,.023812561140247,.0446344673042222,.3329667640945188,.2052245512351456,.0098218370341098,.0325297135761399,.0411550471525455,.0160428752337844,.0155534536664591
21,.0003305936525256,.0007428285243507,.0121535815696447,.0080843314643816,.0022934195958759,.0031366272570592,.0101298014343391,.0040108127779249,.000333035448443,.0005786229194458,.0006882597020841,.0163286376241772,.0009369717557837,.0067671465925506,.0017443882394466,.0160337513043999,.0027405522900455,.074738757613669,.000900395540739,.0028169157990158,0,.0024864246188537,.0087031235265917,.0020700064599216,.0029600920117576,.0030568015639025,.0044032501494296,.0018841080994817,.0046279873225225,.7249135803418336,.0794051947998035
22,.0031800919059591,.0088349185712474,.0172156286589279,.0158598080373453,.2464193307722106,.1000400848320144,.0166506555590104,.0128015784225159,.0032072130057433,.0062895890071119,.0079374808150756,.0179971674788632,.0125403020549471,.0151654771670099,.048750359070049,.0179535320727694,.2236382075583507,.0214513123174275,.0117728620899385,.0110149930391959,.0207376655730104,0,.0161295579400605,.0094212116802968,.0112705794121993,.0114357463443331,.0476376840649356,.0089398721365328,.0134900332116612,.0208090397479841,.0214080174532731
23,.0008855052133498,.0019028560568588,.0852296354441678,.3161276472765189,.0050465018739538,.0064103752459144,.1718059094058371,.020682771111926,.0008918045854066,.001508443449128,.0017733149718526,.0518136186314382,.0023518427192227,.0845801609623859,.0040401117938109,.0529245381010026,.0057947625942557,.0216732923592462,.0022686423445909,.0115798086397813,.0241970878657955,.0053768243535883,0,.0075512202920656,.0124717418517259,.013099801343036,.0081293142859002,.0066857055419709,.0274797725222148,.0239100302735005,.0218069588895541
24,.0032783287800913,.0062866912932094,.0286924451600537,.0319988990550091,.0125122011034955,.0143411409218267,.0299195292219467,.049195798074139,.0032991870227107,.0052005857043047,.0059401031729335,.0272615116423136,.0074177814831539,.0342965065678338,.0108866769900964,.0273344950948944,.0135618953126941,.0231639657976634,.0072159900289838,.0897808667003005,.0238055279585762,.0129905730510739,.0312345535826987,0,.0791682923068457,.0737425376349524,.0161930386614718,.2412726391618256,.0430697833627357,.0237377443145563,.0232007108376094
25,.0012556134161593,.002507217530838,.0165223466202288,.0197179849913248,.0054560916732941,.006430052964164,.0176582318012746,.0477081867042193,.001263949603586,.0020436093904336,.0023577810828517,.0152655910804845,.003004947047563,.0222159207312781,.0046342486937501,.0153280114517304,.0060084435495734,.0120220663722697,.0029150030594503,.2458956416092771,.012498210527854,.0057056391186645,.0189400789120349,.0290661683888158,0,.3950442189027669,.0074738815838897,.0218850666965348,.0346793707637433,.0124473832283514,.0120490425035939
26,.0013680680494771,.0027404779589549,.0187281831392742,.022540757610543,.006008842818941,.0070992230391737,.0200759609216784,.0589329213053902,.0013771799922265,.0022311027109744,.0025761578772676,.0172463820264408,.0032886840174832,.0255664451815081,.0050929959915956,.0173197484418766,.0066265479215178,.0134669772647794,.0031895154649314,.1646070560884948,.0140177741803076,.0062876991979639,.0216067062886687,.0294051753904115,.4290569075490181,0,.0082739059494456,.022521658618492,.0412898862152539,.0139589125080448,.0134981462798648
27,.0040079835054526,.0100199754191888,.0362440100225709,.0319650191118276,.053671673642396,.1222713692119213,.034415438997188,.023536172075725,.0040400090717532,.0074699159607641,.0091475298892362,.0388884199670384,.0133466495148488,.0299120503032259,.0323934022471236,.038737105255142,.0813830480704335,.0524663008793745,.0126917181863743,.0192635303940376,.0493752373594094,.064047459601235,.0327870088642379,.0157891253911502,.0198490362782024,.0202318038236339,0,.0147960846097487,.0253019559341177,.0496769839300976,.0522739824825448
28,.0036467422778779,.0069081981685925,.0289122515154541,.0318538981217112,.0134118902721151,.0152623494242063,.0300123196872682,.0460734797294811,.0036696315471788,.0057399017963315,.0065364973243667,.0276167367729409,.0081140360022127,.0338564366376403,.0117447092856767,.0276831473666126,.0144771827727311,.0238294102419154,.0078997137722435,.0737747172822251,.0244301318256851,.0138984616127894,.031180227896913,.2720332259856215,.0672086610574263,.0636808061414246,.0171092496010801,0,.0412052904615553,.0243668005713674,.0238638948473559
29,.0019547020499478,.0040550085842268,.047348578871938,.0685757555456327,.0097147718047009,.0118436748639385,.0539806968743585,.1905319674559088,.0019681704609577,.0032582472043642,.003795689311787,.0409150813204541,.0049363732698499,.0927482941970547,.0080257430991518,.0412148980574029,.0109043589134988,.0276090061023221,.0047750584368231,.0456017732808662,.0293186161401216,.0102465993763384,.06261472626152,.0237256367681751,.0520331227457916,.0570404811632823,.0142945195828359,.0201318781349202,0,.0291326278567606,.0277039422650699
30,.0003252046303818,.0007311356056736,.0117529681631298,.0078612519707329,.0022621624403712,.0030974923604462,.0098228678887118,.0039219337057119,.000327607726489,.0005693856652152,.000677374712694,.0157014639522964,.0009224701195482,.0065922597512444,.00171930757262,.0154240401509047,.0027048748200174,.0819343605627235,.0008864152166196,.0027590122782807,.7127715265161361,.0024531922106029,.0084558306930534,.0020295391685905,.0028986751162827,.0029929804441437,.0043559560482683,.0018477474922478,.0045216033393855,0,.0876793596774769
31,.0002140713937895,.0004835291951794,.0067968147959133,.0047313947393794,.0015228739357417,.0021058064831827,.0057930763004749,.002461977762163,.0002156592047876,.0003758582855131,.0004476981522306,.0087334460539659,.0006114118021649,.004021044015616,.0011501179704534,.0086022219557328,.0018303920209686,.8200901316677734,.0005872706058201,.0017542293820641,.0512036754233731,.0016551756983239,.0050577734394418,.0013009104274592,.0018401877351574,.0018980801097924,.0030060899422051,.0011867891118212,.0028199570067568,.057502335382755,0
